file,dataset_name,original_label,original_label_value,T,Nv,Ng,min_voltage_global,tail_voltage_mean,tail_voltage_min,tail_voltage_std,final_recovered_ratio_0_9,final_recovered_ratio_0_95,duration_below_0_9,duration_below_0_85,duration_below_0_8,duration_below_0_7,undervoltage_area,non_recovery_ratio,spread_peak,tail_spread_mean,tail_spread_std,tail_spread_slope,tail_spread_slope_abs,angle_speed_median,angle_speed_p90,invalid_angle_ratio,first_invalid_time,g_v,g_r,g_s,g_w,raw_boundary_score,penalized_boundary_score,side_bonus,stable_clear_flag,unstable_clear_flag,boundary_score,boundary_candidate_flag,dynamic_unstable_flag,strong_high_voltage_override,stable_side_signal,unstable_side_signal,high_voltage_fast_signal,stable_side_boundary_flag,unstable_side_boundary_flag,high_voltage_fast_flag,stable_side_bonus,unstable_side_bonus,boundary_side,suspicious_reason,boundary_rank,plot_rel_path
74data/CurveResult 70%/job_324_100_1.npy,74,unstable,1,2001,64,15,5.999999848427251e-05,1.0231236308090277,0.89475487684136,0.003052761795383431,0.9750928217821783,0.8845915841584159,11.29999828338623,2.749999523162842,1.1600000858306885,0.5299999713897705,0.6094123246576997,0.015625,126.56277084350586,101.78886397442415,7.4931568426056305,-0.6562349274465281,0.6562349274465281,27.79644734646195,96.91305550257484,0.0,,0.9848321435496962,0.294488088405456,0.7669632595407359,0.6219599241446415,0.6852044648803851,0.6852044648803851,0.03392231532580081,0,0,0.7191267802061859,1,0,0,0.6245826667984639,0.18845730736556007,0.5577267728282415,0,1,0,0.0,0.03392231532580081,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,11,plots/74/74data__CurveResult_70___job_324_100_1.npy.png
74data/CurveResult 50%/job_486_100_1.npy,74,unstable,1,2001,64,15,0.0002899999963119626,1.0231293626917313,0.8947595037631134,0.0030505304283107285,0.9750928217821783,0.8845915841584159,11.309998512268066,2.7599997520446777,1.1500000953674316,0.5299999713897705,0.6085793380214471,0.015625,126.54495620727539,101.77940289891181,7.490765352612464,-0.6693794147441592,0.6693794147441592,27.826387564371544,97.13878743086018,0.0,,0.9848586884933356,0.294488088405456,0.7667518011067823,0.6196912404380539,0.684705827013671,0.684705827013671,0.03378902333105017,0,0,0.7184948503447212,1,0,0,0.6245806848464526,0.18771679628361204,0.5568158344825623,0,1,0,0.0,0.03378902333105017,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,12,plots/74/74data__CurveResult_50___job_486_100_1.npy.png
74data/CurveResult 70%/job_486_100_1.npy,74,unstable,1,2001,64,15,0.0002899999963119626,1.0231293626917313,0.8947595037631134,0.0030505304283107285,0.9750928217821783,0.8845915841584159,11.309998512268066,2.7599997520446777,1.1500000953674316,0.5299999713897705,0.6085793380214471,0.015625,126.54495620727539,101.77940289891181,7.490765352612464,-0.6693794147441592,0.6693794147441592,27.826387564371544,97.13878743086018,0.0,,0.9848586884933356,0.294488088405456,0.7667518011067823,0.6196912404380539,0.684705827013671,0.684705827013671,0.03378902333105017,0,0,0.7184948503447212,1,0,0,0.6245806848464526,0.18771679628361204,0.5568158344825623,0,1,0,0.0,0.03378902333105017,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,13,plots/74/74data__CurveResult_70___job_486_100_1.npy.png
74data/CurveResult 50%/job_378_100_1.npy,74,unstable,1,2001,64,15,0.0003800000122282654,1.023125134264837,0.8947549254740056,0.003052085449556019,0.9750928217821783,0.8845915841584159,11.29999828338623,2.749999523162842,1.1600000858306885,0.5299999713897705,0.609153731623464,0.015625,126.5582275390625,101.78637300557759,7.492324662218383,-0.6593707300889999,0.6593707300889999,27.83024985695213,96.91594506961661,0.0,,0.9848324226763693,0.294488088405456,0.7669075904899488,0.6193985513916042,0.6846783568050827,0.6846783568050827,0.033779227770840255,0,0,0.718457584575923,1,0,0,0.6243607867861908,0.1876623765046681,0.5568383485658165,0,1,0,0.0,0.033779227770840255,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,14,plots/74/74data__CurveResult_50___job_378_100_1.npy.png
74data/CurveResult 70%/job_378_100_1.npy,74,unstable,1,2001,64,15,0.0003800000122282654,1.023125134264837,0.8947549254740056,0.003052085449556019,0.9750928217821783,0.8845915841584159,11.29999828338623,2.749999523162842,1.1600000858306885,0.5299999713897705,0.609153731623464,0.015625,126.5582275390625,101.78637300557759,7.492324662218383,-0.6593707300889999,0.6593707300889999,27.83024985695213,96.91594506961661,0.0,,0.9848324226763693,0.294488088405456,0.7669075904899488,0.6193985513916042,0.6846783568050827,0.6846783568050827,0.033779227770840255,0,0,0.718457584575923,1,0,0,0.6243607867861908,0.1876623765046681,0.5568383485658165,0,1,0,0.0,0.033779227770840255,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,15,plots/74/74data__CurveResult_70___job_378_100_1.npy.png
36data/CurveResult 50%/job_75_115_0.npy,36,stable,0,2001,34,7,0.0007099999929778278,1.0172118509953085,0.9000122378121561,0.009315194019998117,0.9787419918462434,0.8127548048922539,10.594999313354492,1.8299999237060547,1.7200000286102295,1.4000000953674316,0.6122113270687538,0.0,92.28815078735352,81.97262030454418,4.7756246772030355,1.5445221743053692,1.5445221743053692,9.018357810413885,35.72808942837102,0.0,,0.9999999167977555,0.27392995367672346,0.3144704124895544,0.38978503496450884,0.5250570735737978,0.5250570735737978,0.14456196238387953,0,0,0.6696190359576774,1,0,0,0.6570998290176342,0.08782204192040804,0.23132289236785275,1,0,0,0.14456196238387953,0.0,stable_side,稳定标签样本，但功角尾段仍有明显振荡或电压接近临界恢复区，属于稳定侧边界候选。电压末段反复接近低压危险区，但没有彻底崩塌。,16,plots/36/36data__CurveResult_50___job_75_115_0.npy.png
36data/CurveResult 70%/job_289_110_1.npy,36,unstable,1,2001,34,7,0.027170000597834587,0.9772075668984699,0.8979805977783393,0.03462436236599997,0.8861386138613861,0.6898660454280722,5.350001931190491,2.009999632835388,0.7799999713897705,0.49000000953674316,0.4696957839844592,0.0,111.14323997497559,91.21092853613605,14.362251462832928,0.9395071039969357,0.9395071039969357,43.08498113398123,196.58790172611106,0.0,,0.9977370170084218,0.9030013739304708,0.5152781079686531,0.015554442104251526,0.6570018639981577,0.6570018639981577,0.012088843475643565,0,0,0.6690907074738013,1,0,0,0.5216369217970088,0.06716024153135314,0.28159782531471744,0,1,0,0.0,0.012088843475643565,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。电压末段反复接近低压危险区，但没有彻底崩塌。功角展宽斜率不大但尾段仍较宽，更像弱阻尼或慢衰减工况。,17,plots/36/36data__CurveResult_70___job_289_110_1.npy.png
36data/CurveResult 50%/job_101_115_0.npy,36,stable,0,2001,34,7,0.0003100000030826777,1.017211841026314,0.9000083593586784,0.009291354703940855,0.9787419918462434,0.8124635993011066,10.624998569488525,1.8199999332427979,1.7200000286102295,1.3900001049041748,0.61055082311432,0.0,92.26020050048828,81.97387223694454,4.764091266582602,1.5438639444668016,1.5438639444668016,8.932862864772076,35.579289411371924,0.0,,0.9999999611784022,0.27392995367672346,0.3144943669528463,0.3840867236171068,0.5239234132343344,0.5239234132343344,0.14400533234509272,0,0,0.6679287455794272,1,0,0,0.6545696924776941,0.08661882706491258,0.2287981719449912,1,0,0,0.14400533234509272,0.0,stable_side,稳定标签样本，但功角尾段仍有明显振荡或电压接近临界恢复区，属于稳定侧边界候选。电压末段反复接近低压危险区，但没有彻底崩塌。,18,plots/36/36data__CurveResult_50___job_101_115_0.npy.png
36data/CurveResult 50%/job_127_115_0.npy,36,stable,0,2001,34,7,5.999999848427251e-05,1.0172108025501303,0.900004875897175,0.00928032731557968,0.9787419918462434,0.8124635993011066,10.614998579025269,1.8199999332427979,1.7200000286102295,1.380000114440918,0.6096298635312986,0.0,92.24409866333008,81.97548952624572,4.759088693072336,1.5441712462033164,1.5441712462033164,8.874117871447645,35.48620045564286,0.0,,0.9999999867920148,0.27392995367672346,0.31452531368538206,0.38019450948922306,0.5231527147759755,0.5231527147759755,0.14362562568203788,0,0,0.6667783404580133,1,0,0,0.6528437531001722,0.08580659113546116,0.22709660445197127,1,0,0,0.14362562568203788,0.0,stable_side,稳定标签样本，但功角尾段仍有明显振荡或电压接近临界恢复区，属于稳定侧边界候选。电压末段反复接近低压危险区，但没有彻底崩塌。,19,plots/36/36data__CurveResult_50___job_127_115_0.npy.png
36data/CurveResult 70%/job_257_110_1.npy,36,unstable,1,2001,34,7,4.999999873689376e-05,1.0159090532696942,0.9062570173348954,0.015422533404768237,0.97582993593477,0.8351776354105999,9.385001063346863,1.6700000762939453,1.5799999237060547,0.8600000143051147,0.6614781821346334,0.0,103.60597229003906,83.38657744488313,8.653601010858063,1.2047063558176743,1.2047063558176743,24.295823002098036,70.19564180812515,0.0,,0.9784846811227228,0.29026336201675407,0.34217459210203965,0.865738292056251,0.6248025512777654,0.6248025512777654,0.040652359172159994,0,0,0.6654549104499254,1,0,0,0.5291729046838792,0.2258464398453333,0.3823188301220074,0,1,0,0.0,0.040652359172159994,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。电压末段反复接近低压危险区，但没有彻底崩塌。,20,plots/36/36data__CurveResult_70___job_257_110_1.npy.png
36data/CurveResult 70%/job_231_110_1.npy,36,unstable,1,2001,34,7,0.0002800000074785203,1.0159100311643936,0.9062607466284909,0.015435047667384594,0.9755387303436226,0.8348864298194525,9.39500105381012,1.6700000762939453,1.5799999237060547,0.8899999856948853,0.661963327443535,0.0,103.62727737426758,83.38550856101573,8.656717506153637,1.2014342413440708,1.2014342413440708,24.367096209309587,70.21695594125501,0.0,,0.9784593047685151,0.29192806019219003,0.3421531665839122,0.8615722831813879,0.6243725547608576,0.6243725547608576,0.04035909464283023,0,0,0.6647316494036879,1,0,0,0.5277051369225612,0.22421719246016797,0.37992018037249126,0,1,0,0.0,0.04035909464283023,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。电压末段反复接近低压危险区，但没有彻底崩塌。,21,plots/36/36data__CurveResult_70___job_231_110_1.npy.png
74data/CurveResult 50%/job_648_100_1.npy,74,unstable,1,2001,64,15,0.0003600000054575503,1.022693973219958,0.8945215904890601,0.004747114000482291,0.9627165841584159,0.8765470297029703,11.320001363754272,3.399998903274536,1.5999999046325684,1.0199998617172241,0.7866072049302553,0.015625,128.81948852539062,102.70572987836391,8.632642184066494,2.0200150451508807,2.0200150451508807,32.537198407400346,104.58261014686246,0.0,,0.9834643669684884,0.3706191329891209,0.7871996142815422,0.2928838253015061,0.6430707619685134,0.6430707619685134,0.02061110979032313,0,0,0.6636818717588365,1,0,0,0.6377967708016332,0.11450616550179517,0.5004362364544622,0,1,0,0.0,0.02061110979032313,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,22,plots/74/74data__CurveResult_50___job_648_100_1.npy.png
74data/CurveResult 50%/job_918_100_1.npy,74,unstable,1,2001,64,15,0.0003600000054575503,1.022693973219958,0.8945215904890601,0.004747114000482291,0.9627165841584159,0.8765470297029703,11.320001363754272,3.399998903274536,1.5999999046325684,1.0199998617172241,0.7866072049302553,0.015625,128.81948852539062,102.70572987836391,8.632642184066494,2.0200150451508807,2.0200150451508807,32.537198407400346,104.58261014686246,0.0,,0.9834643669684884,0.3706191329891209,0.7871996142815422,0.2928838253015061,0.6430707619685134,0.6430707619685134,0.02061110979032313,0,0,0.6636818717588365,1,0,0,0.6377967708016332,0.11450616550179517,0.5004362364544622,0,1,0,0.0,0.02061110979032313,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,23,plots/74/74data__CurveResult_50___job_918_100_1.npy.png
74data/CurveResult 70%/job_648_100_1.npy,74,unstable,1,2001,64,15,0.0003600000054575503,1.022693973219958,0.8945215904890601,0.004747114000482291,0.9627165841584159,0.8765470297029703,11.320001363754272,3.399998903274536,1.5999999046325684,1.0199998617172241,0.7866072049302553,0.015625,128.81948852539062,102.70572987836391,8.632642184066494,2.0200150451508807,2.0200150451508807,32.537198407400346,104.58261014686246,0.0,,0.9834643669684884,0.3706191329891209,0.7871996142815422,0.2928838253015061,0.6430707619685134,0.6430707619685134,0.02061110979032313,0,0,0.6636818717588365,1,0,0,0.6377967708016332,0.11450616550179517,0.5004362364544622,0,1,0,0.0,0.02061110979032313,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,24,plots/74/74data__CurveResult_70___job_648_100_1.npy.png
74data/CurveResult 70%/job_918_100_1.npy,74,unstable,1,2001,64,15,0.0003600000054575503,1.022693973219958,0.8945215904890601,0.004747114000482291,0.9627165841584159,0.8765470297029703,11.320001363754272,3.399998903274536,1.5999999046325684,1.0199998617172241,0.7866072049302553,0.015625,128.81948852539062,102.70572987836391,8.632642184066494,2.0200150451508807,2.0200150451508807,32.537198407400346,104.58261014686246,0.0,,0.9834643669684884,0.3706191329891209,0.7871996142815422,0.2928838253015061,0.6430707619685134,0.6430707619685134,0.02061110979032313,0,0,0.6636818717588365,1,0,0,0.6377967708016332,0.11450616550179517,0.5004362364544622,0,1,0,0.0,0.02061110979032313,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,25,plots/74/74data__CurveResult_70___job_918_100_1.npy.png
74data/CurveResult 50%/job_594_100_1.npy,74,unstable,1,2001,64,15,5.999999848427251e-05,1.022696638076719,0.894524278925426,0.004741938906715586,0.9627165841584159,0.8765470297029703,11.320001363754272,3.399998903274536,1.5999999046325684,1.0199998617172241,0.7870550915216821,0.015625,128.81319046020508,102.69983064831786,8.626550240142434,2.0215987025800763,2.0215987025800763,32.566278847987796,104.50617966812894,0.0,,0.9834804573874356,0.3706191329891209,0.7870711030640282,0.29121818039972736,0.6427103323094634,0.6427103323094634,0.02055467225161239,0,0,0.6632650045610757,1,0,0,0.6377578796945995,0.11419262362006884,0.5001388057520121,0,1,0,0.0,0.02055467225161239,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,26,plots/74/74data__CurveResult_50___job_594_100_1.npy.png
74data/CurveResult 50%/job_864_100_1.npy,74,unstable,1,2001,64,15,5.999999848427251e-05,1.022696638076719,0.894524278925426,0.004741938906715586,0.9627165841584159,0.8765470297029703,11.320001363754272,3.399998903274536,1.5999999046325684,1.0199998617172241,0.7870550915216821,0.015625,128.81319046020508,102.69983064831786,8.626550240142434,2.0215987025800763,2.0215987025800763,32.566278847987796,104.50617966812894,0.0,,0.9834804573874356,0.3706191329891209,0.7870711030640282,0.29121818039972736,0.6427103323094634,0.6427103323094634,0.02055467225161239,0,0,0.6632650045610757,1,0,0,0.6377578796945995,0.11419262362006884,0.5001388057520121,0,1,0,0.0,0.02055467225161239,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,27,plots/74/74data__CurveResult_50___job_864_100_1.npy.png
74data/CurveResult 70%/job_594_100_1.npy,74,unstable,1,2001,64,15,5.999999848427251e-05,1.022696638076719,0.894524278925426,0.004741938906715586,0.9627165841584159,0.8765470297029703,11.320001363754272,3.399998903274536,1.5999999046325684,1.0199998617172241,0.7870550915216821,0.015625,128.81319046020508,102.69983064831786,8.626550240142434,2.0215987025800763,2.0215987025800763,32.566278847987796,104.50617966812894,0.0,,0.9834804573874356,0.3706191329891209,0.7870711030640282,0.29121818039972736,0.6427103323094634,0.6427103323094634,0.02055467225161239,0,0,0.6632650045610757,1,0,0,0.6377578796945995,0.11419262362006884,0.5001388057520121,0,1,0,0.0,0.02055467225161239,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,28,plots/74/74data__CurveResult_70___job_594_100_1.npy.png
74data/CurveResult 70%/job_864_100_1.npy,74,unstable,1,2001,64,15,5.999999848427251e-05,1.022696638076719,0.894524278925426,0.004741938906715586,0.9627165841584159,0.8765470297029703,11.320001363754272,3.399998903274536,1.5999999046325684,1.0199998617172241,0.7870550915216821,0.015625,128.81319046020508,102.69983064831786,8.626550240142434,2.0215987025800763,2.0215987025800763,32.566278847987796,104.50617966812894,0.0,,0.9834804573874356,0.3706191329891209,0.7870711030640282,0.29121818039972736,0.6427103323094634,0.6427103323094634,0.02055467225161239,0,0,0.6632650045610757,1,0,0,0.6377578796945995,0.11419262362006884,0.5001388057520121,0,1,0,0.0,0.02055467225161239,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,29,plots/74/74data__CurveResult_70___job_864_100_1.npy.png
36data/CurveResult 70%/job_205_110_1.npy,36,unstable,1,2001,34,7,0.0006600000197067857,1.0159113124636554,0.9062672631064458,0.015453913691180328,0.9752475247524752,0.8348864298194525,9.39500105381012,1.6700000762939453,1.5799999237060547,0.9299999475479126,0.6628276218770073,0.0,103.66186904907227,83.38577495404144,8.660593225229936,1.1958673121365326,1.1958673121365326,24.486408978436245,70.13568567613962,0.0,,0.9784149280253006,0.293598415391697,0.3421585063005656,0.854491307247743,0.6233619702802045,0.6233619702802045,0.039859771247882224,0,0,0.6632217415280867,1,0,0,0.5253083851622135,0.2214431735993457,0.37591885016730237,0,1,0,0.0,0.039859771247882224,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。电压末段反复接近低压危险区，但没有彻底崩塌。,30,plots/36/36data__CurveResult_70___job_205_110_1.npy.png
36data/CurveResult 70%/job_179_110_1.npy,36,unstable,1,2001,34,7,0.0003600000054575503,1.015911837418874,0.9062725868984242,0.01547817930672897,0.9749563191613279,0.8351776354105999,9.3850017786026,1.6700000762939453,1.5799999237060547,0.9599999189376831,0.6638277868099963,0.0,103.69803047180176,83.38663268207911,8.665691644887445,1.1891697434984032,1.1891697434984032,24.62199542159481,70.43379744421136,0.0,,0.9783786406187233,0.2952744155925396,0.34217569933770897,0.8462866046179345,0.622133441841766,0.622133441841766,0.03928502761255888,0,0,0.6614184694543249,1,0,0,0.5226447841323536,0.21825015340310489,0.3713730570093088,0,1,0,0.0,0.03928502761255888,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。电压末段反复接近低压危险区，但没有彻底崩塌。,31,plots/36/36data__CurveResult_70___job_179_110_1.npy.png
74data/CurveResult 50%/job_702_100_1.npy,74,unstable,1,2001,64,15,0.0006799999973736703,1.0226898836713303,0.8945174140123585,0.00475553034962701,0.9627165841584159,0.8765470297029703,11.320001363754272,3.3899991512298584,1.5999999046325684,0.9999998211860657,0.7859308978889659,0.015625,128.82892990112305,102.71516808467125,8.642630641424622,2.0171859764337574,2.0171859764337574,32.76456704176998,104.68810795346175,0.0,,0.983439355415177,0.3706191329891209,0.7874051724472472,0.28001188874659744,0.6405402607329646,0.6405402607329646,0.02023008418929181,0,0,0.6607703449222564,1,0,0,0.6375120709912829,0.11238935660717672,0.4989196636690555,0,1,0,0.0,0.02023008418929181,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,32,plots/74/74data__CurveResult_50___job_702_100_1.npy.png
74data/CurveResult 50%/job_972_100_1.npy,74,unstable,1,2001,64,15,0.0006799999973736703,1.0226898836713303,0.8945174140123585,0.00475553034962701,0.9627165841584159,0.8765470297029703,11.320001363754272,3.3899991512298584,1.5999999046325684,0.9999998211860657,0.7859308978889659,0.015625,128.82892990112305,102.71516808467125,8.642630641424622,2.0171859764337574,2.0171859764337574,32.76456704176998,104.68810795346175,0.0,,0.983439355415177,0.3706191329891209,0.7874051724472472,0.28001188874659744,0.6405402607329646,0.6405402607329646,0.02023008418929181,0,0,0.6607703449222564,1,0,0,0.6375120709912829,0.11238935660717672,0.4989196636690555,0,1,0,0.0,0.02023008418929181,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,33,plots/74/74data__CurveResult_50___job_972_100_1.npy.png
74data/CurveResult 70%/job_702_100_1.npy,74,unstable,1,2001,64,15,0.0006799999973736703,1.0226898836713303,0.8945174140123585,0.00475553034962701,0.9627165841584159,0.8765470297029703,11.320001363754272,3.3899991512298584,1.5999999046325684,0.9999998211860657,0.7859308978889659,0.015625,128.82892990112305,102.71516808467125,8.642630641424622,2.0171859764337574,2.0171859764337574,32.76456704176998,104.68810795346175,0.0,,0.983439355415177,0.3706191329891209,0.7874051724472472,0.28001188874659744,0.6405402607329646,0.6405402607329646,0.02023008418929181,0,0,0.6607703449222564,1,0,0,0.6375120709912829,0.11238935660717672,0.4989196636690555,0,1,0,0.0,0.02023008418929181,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,34,plots/74/74data__CurveResult_70___job_702_100_1.npy.png
74data/CurveResult 70%/job_972_100_1.npy,74,unstable,1,2001,64,15,0.0006799999973736703,1.0226898836713303,0.8945174140123585,0.00475553034962701,0.9627165841584159,0.8765470297029703,11.320001363754272,3.3899991512298584,1.5999999046325684,0.9999998211860657,0.7859308978889659,0.015625,128.82892990112305,102.71516808467125,8.642630641424622,2.0171859764337574,2.0171859764337574,32.76456704176998,104.68810795346175,0.0,,0.983439355415177,0.3706191329891209,0.7874051724472472,0.28001188874659744,0.6405402607329646,0.6405402607329646,0.02023008418929181,0,0,0.6607703449222564,1,0,0,0.6375120709912829,0.11238935660717672,0.4989196636690555,0,1,0,0.0,0.02023008418929181,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,35,plots/74/74data__CurveResult_70___job_972_100_1.npy.png
74data/CurveResult 50%/job_1026_100_1.npy,74,unstable,1,2001,64,15,0.0002899999963119626,1.0226855287977046,0.8945126367445609,0.004763952060246515,0.9627165841584159,0.8765470297029703,11.320001125335693,3.3899991512298584,1.5899999141693115,0.9899998307228088,0.7854431035952616,0.015625,128.83931350708008,102.72479424547794,8.652519119940724,2.0145457414493784,2.0145457414493784,32.78073145145909,104.79241846271218,0.0,,0.9834107233310193,0.3706191329891209,0.7876147638014303,0.27911003314063587,0.6404036978250708,0.6404036978250708,0.020212079937215383,0,0,0.6606157777622862,1,0,0,0.6374927116133805,0.11228933298452991,0.49893858671193936,0,1,0,0.0,0.020212079937215383,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,36,plots/74/74data__CurveResult_50___job_1026_100_1.npy.png
74data/CurveResult 50%/job_756_100_1.npy,74,unstable,1,2001,64,15,0.0002899999963119626,1.0226855287977046,0.8945126367445609,0.004763952060246515,0.9627165841584159,0.8765470297029703,11.320001125335693,3.3899991512298584,1.5899999141693115,0.9899998307228088,0.7854431035952616,0.015625,128.83931350708008,102.72479424547794,8.652519119940724,2.0145457414493784,2.0145457414493784,32.78073145145909,104.79241846271218,0.0,,0.9834107233310193,0.3706191329891209,0.7876147638014303,0.27911003314063587,0.6404036978250708,0.6404036978250708,0.020212079937215383,0,0,0.6606157777622862,1,0,0,0.6374927116133805,0.11228933298452991,0.49893858671193936,0,1,0,0.0,0.020212079937215383,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,37,plots/74/74data__CurveResult_50___job_756_100_1.npy.png
74data/CurveResult 70%/job_1026_100_1.npy,74,unstable,1,2001,64,15,0.0002899999963119626,1.0226855287977046,0.8945126367445609,0.004763952060246515,0.9627165841584159,0.8765470297029703,11.320001125335693,3.3899991512298584,1.5899999141693115,0.9899998307228088,0.7854431035952616,0.015625,128.83931350708008,102.72479424547794,8.652519119940724,2.0145457414493784,2.0145457414493784,32.78073145145909,104.79241846271218,0.0,,0.9834107233310193,0.3706191329891209,0.7876147638014303,0.27911003314063587,0.6404036978250708,0.6404036978250708,0.020212079937215383,0,0,0.6606157777622862,1,0,0,0.6374927116133805,0.11228933298452991,0.49893858671193936,0,1,0,0.0,0.020212079937215383,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,38,plots/74/74data__CurveResult_70___job_1026_100_1.npy.png
74data/CurveResult 70%/job_756_100_1.npy,74,unstable,1,2001,64,15,0.0002899999963119626,1.0226855287977046,0.8945126367445609,0.004763952060246515,0.9627165841584159,0.8765470297029703,11.320001125335693,3.3899991512298584,1.5899999141693115,0.9899998307228088,0.7854431035952616,0.015625,128.83931350708008,102.72479424547794,8.652519119940724,2.0145457414493784,2.0145457414493784,32.78073145145909,104.79241846271218,0.0,,0.9834107233310193,0.3706191329891209,0.7876147638014303,0.27911003314063587,0.6404036978250708,0.6404036978250708,0.020212079937215383,0,0,0.6606157777622862,1,0,0,0.6374927116133805,0.11228933298452991,0.49893858671193936,0,1,0,0.0,0.020212079937215383,unstable_side,失稳标签样本，但末段并未完全崩溃，更像反复振荡或局部失稳，属于失稳侧边界候选。功角后段振荡较强，展宽和角速度同时落在中间风险带。电压末段反复接近低压危险区，但没有彻底崩塌。,39,plots/74/74data__CurveResult_70___job_756_100_1.npy.png
